Company_ID,Comp_Name,Region,Emissions_in_KG,Power_MWh,Year
1043230,Company_1043230,Africa,24634259.16588022,947.3523957525829,2026
1043246,Company_1043246,Africa,12039746.246295359,663.280335840396,2025
1043314,Company_1043314,Africa,31765.241208251995,654.9162794172069,2024
1043666,Company_1043666,Africa,8504.663927792082,587.4069736233532,2025
1043751,Company_1043751,North America,31573246.01789278,182.13903940887502,2024
1043806,Company_1043806,North America,12517.330715210897,312.68829702476944,2024
1043814,Company_1043814,Africa,30153682.82172256,158.98215672032632,2024
1043969,Company_1043969,North America,11000.02998660784,526.59174247347,2026
1044012,Company_1044012,Asia,32078.297846591555,311.08126683534033,2026
1044157,Company_1044157,Europe,29786092.064562168,304.44994865430874,2025
1044212,Company_1044212,Africa,27558.834245155253,619.7921289446251,2025
1044334,Company_1044334,Europe,43591653.07549259,998.3955979651762,2024
1044386,Company_1044386,South America,47312.65647617375,123.21939689233284,2026
1044457,Company_1044457,Europe,46709.20194616549,169.87611136571908,2026
1044467,Company_1044467,North America,26823.89794813943,331.16070878232404,2026
1044572,Company_1044572,Asia,44920437.92382157,726.7955119286993,2024
1044583,Company_1044583,Asia,17547.78531463683,439.65556208829327,2024
1044612,Company_1044612,Europe,16130330.637784295,827.3951182563806,2025
1044671,Company_1044671,Europe,31594174.704273827,605.9239941410322,2026
1044746,Company_1044746,North America,27115.656089537835,394.33833245342987,2025
1044809,Company_1044809,South America,27398.762463675987,873.8724154234412,2025
1044958,Company_1044958,Africa,32199.042163177404,123.36448192530804,2024
1045024,Company_1045024,Europe,18573541.84908605,880.3505867081115,2026
1045146,Company_1045146,North America,24460602.19759272,148.31770885393814,2026
1045159,Company_1045159,Europe,35598984.63422782,468.48016169575,2026
1045212,Company_1045212,Europe,48381.06000253174,394.4730508463933,2025
1045294,Company_1045294,North America,41423.19538498463,441.54892781402833,2026
1045389,Company_1045389,South America,5637.614825617509,106.78118920410773,2025
1045422,Company_1045422,Africa,33698350.83545769,401.2388984013804,2024
1045442,Company_1045442,South America,17212.082690301013,186.67601345191088,2026
1045579,Company_1045579,South America,43249908.78342139,788.951588834258,2024
1045708,Company_1045708,Europe,27228426.689989496,259.875622073135,2025
1045726,Company_1045726,North America,9447.940920436891,994.6108067782747,2026
1045837,Company_1045837,North America,25677.345352911252,846.257243429919,2024
1046052,Company_1046052,South America,8231380.6962412,561.840910259258,2024
1046489,Company_1046489,Asia,28237.89700836151,172.02294707321005,2025
1046500,Company_1046500,Africa,44778417.055554986,912.3068409269175,2025
1046772,Company_1046772,Africa,43692955.67571032,815.825792044065,2024
1046925,Company_1046925,Africa,31942.80461117915,374.0340112820801,2024
1047177,Company_1047177,Europe,6621.343673727919,611.1955110836925,2026
1047284,Company_1047284,Europe,15136394.47333299,608.6171418643216,2026
1047299,Company_1047299,Europe,48943682.62886234,574.6475809970191,2024
1047311,Company_1047311,Europe,48059.31687188023,568.3030325568909,2024
1047682,Company_1047682,South America,42229.08486855307,271.560608749097,2025
1047821,Company_1047821,Europe,27975.294160297795,294.8010435423138,2025
1047855,Company_1047855,North America,31890.315680786403,872.6828338274842,2025
1047869,Company_1047869,North America,26262.148981620478,349.3870107123539,2026
1047894,Company_1047894,Europe,34318775.79129428,551.2214563335194,2025
1048012,Company_1048012,Europe,33530957.65659651,274.81918248607803,2025
1048307,Company_1048307,South America,24912.365547225712,746.1886564005159,2025
1048315,Company_1048315,North America,10334.767358886145,441.7704275946312,2026
1048735,Company_1048735,South America,12054254.449474076,617.4782026396275,2024
1049131,Company_1049131,Europe,11314.678143394296,574.6552962224613,2025
1049185,Company_1049185,North America,16177656.923887989,867.6407725841191,2024
1049186,Company_1049186,South America,43146480.62630641,188.97612671723425,2025
1049224,Company_1049224,Asia,10168.32298018038,738.4643417858132,2024
1049412,Company_1049412,South America,11910.71629077237,966.0012144757866,2024
1049420,Company_1049420,Africa,47175083.90569308,284.8330564043508,2026
1049445,Company_1049445,South America,14560673.573309483,892.7666993029305,2024
1049452,Company_1049452,Asia,32084.63351940475,160.68950013911115,2025
1049502,Company_1049502,Africa,33805.11547468944,893.7440405541295,2026
1049531,Company_1049531,Asia,43177544.98256025,144.31857133921062,2024
1049532,Company_1049532,Europe,47180.07879629535,662.3037989470063,2026
1049533,Company_1049533,Europe,33489.83501708358,575.0423375161037,2026
1049658,Company_1049658,Africa,17565050.30263667,838.2549757331011,2025
1049778,Company_1049778,North America,37578.80331235238,857.8959172216156,2025
1049977,Company_1049977,North America,9162.947346464189,646.4040431456439,2026
1049987,Company_1049987,Europe,27653779.469320048,620.6642402353988,2024
1050034,Company_1050034,Asia,49024552.388389125,212.28158579380664,2026
1050123,Company_1050123,Asia,7478.910341413044,627.909517703931,2025
1050127,Company_1050127,North America,5903962.34326093,101.38884500336088,2025
1050138,Company_1050138,Asia,8301.695012293909,256.4547274267661,2024
1050496,Company_1050496,South America,37854524.07218997,993.7545984729213,2025
1050498,Company_1050498,North America,28183.294763572983,803.8948368668672,2026
1050676,Company_1050676,Asia,36146609.50093041,427.70439231997835,2024
1050730,Company_1050730,South America,14322967.788189532,433.85314738556815,2026
1050771,Company_1050771,South America,29336740.705346465,836.1448834684466,2026
1051009,Company_1051009,Asia,40508329.619644694,580.80678904416,2025
1051217,Company_1051217,Asia,19735.798597890003,405.4341452602412,2026
1051365,Company_1051365,Asia,10193858.733204924,178.42517100754003,2024
1051439,Company_1051439,Europe,6625152.438304704,251.80217603061965,2026
1051642,Company_1051642,Africa,24875484.343081415,141.0129546185734,2024
1051646,Company_1051646,Europe,30532150.53639805,245.13210850945168,2025
1051773,Company_1051773,North America,22433173.83020643,311.1437243355516,2025
1051802,Company_1051802,North America,26977035.864011608,729.5365368684509,2024
1052012,Company_1052012,Europe,31529689.41111731,403.2843159206628,2024
1052121,Company_1052121,South America,16142.099113394293,196.31539545322846,2025
1052155,Company_1052155,Europe,25456441.05273712,967.3440300230856,2026
1052193,Company_1052193,South America,20537780.16182113,998.9135812578279,2026
1052294,Company_1052294,Asia,9572.590334717472,757.4988622234845,2025
1052420,Company_1052420,South America,37327.18794491283,815.2065686042353,2024
1052440,Company_1052440,Europe,36824.10185458102,797.658856469258,2026
1052449,Company_1052449,North America,28800767.644234285,656.4729873732184,2026
1052503,Company_1052503,North America,8931872.870574279,163.1932706461479,2024
1052582,Company_1052582,South America,49957.08515922628,395.5454588725702,2024
1052669,Company_1052669,South America,5706.758462572252,351.85967284268617,2026
1052704,Company_1052704,North America,17901.64113609341,403.2028850851304,2025
1052948,Company_1052948,South America,9096457.706247507,665.2963934614625,2026
1053083,Company_1053083,Europe,41524872.6308577,858.2652727337302,2026
1053152,Company_1053152,South America,29572138.53328923,257.74778788271544,2025
1053287,Company_1053287,Asia,6843476.825552462,493.7061884721549,2025
1053450,Company_1053450,Africa,35891.40013452984,175.15059165968196,2026
1053455,Company_1053455,Asia,7204.680919208293,639.565970254783,2025
1053463,Company_1053463,Europe,23302016.83735631,539.0607102582782,2025
1053484,Company_1053484,South America,15889664.485056786,319.1803634143615,2025
1053681,Company_1053681,Europe,37773043.30888746,289.47345577654886,2025
1053779,Company_1053779,South America,42416852.06104519,611.0552325361645,2024
1053820,Company_1053820,Asia,21689.619841421016,255.22114306785545,2024
1053937,Company_1053937,North America,40937063.017988145,322.3326802863403,2024
1053994,Company_1053994,Europe,13123.884698931826,242.3732819267574,2024
1054022,Company_1054022,Asia,40767610.08420021,316.2623414039076,2025
1054068,Company_1054068,Asia,48665742.36979548,952.3873450608677,2024
1054073,Company_1054073,Africa,17541.560789552117,486.34212511290286,2025
1054662,Company_1054662,Europe,48790.341316093334,491.24229420022743,2024
1054709,Company_1054709,Europe,24425459.74291018,121.06770608347331,2026
1054758,Company_1054758,Africa,18731.547149752158,577.6707557017331,2024
1055154,Company_1055154,Europe,5272.687512074584,890.8590366006105,2026
1055254,Company_1055254,Asia,44579.72411892541,142.77220096068822,2024
1055291,Company_1055291,South America,29422.684231738283,618.0032732451477,2026
1055354,Company_1055354,Africa,9524.115229065705,127.47091967908389,2026
1055505,Company_1055505,North America,24073.510157122084,327.9163804860375,2026
1055541,Company_1055541,Africa,36789269.57165775,346.2836109390531,2025
1055605,Company_1055605,South America,12516037.418713128,157.45270847260588,2024
1055614,Company_1055614,Africa,43775397.43025362,455.79515595615305,2025
1055635,Company_1055635,Africa,14262.908187268295,472.5152541312409,2024
1055755,Company_1055755,Africa,23392568.95737727,349.1759627321811,2024
1055778,Company_1055778,Asia,43090169.610531606,896.7256819079797,2024
1056073,Company_1056073,South America,38956.30896482328,890.6916224919817,2025
1056139,Company_1056139,South America,15928.759930769016,887.0866645022822,2026
1056151,Company_1056151,Asia,31513975.774189502,464.273059871967,2026
1056186,Company_1056186,Asia,18969.044506978225,204.08283752855402,2025
1056225,Company_1056225,Europe,20927.525636147322,525.3201006035267,2026
1056376,Company_1056376,Asia,7632.128405815198,288.26425124621966,2024
1056514,Company_1056514,North America,18235.289635929454,592.0705915683354,2026
1056714,Company_1056714,Asia,9599.960815079032,709.1353380941704,2025
1056871,Company_1056871,Africa,39628726.43458348,846.2856647756768,2024
1056928,Company_1056928,Europe,29396.20557774331,315.6589367215153,2026
1056932,Company_1056932,Africa,48333554.35385361,266.6416884222435,2026
1057055,Company_1057055,Africa,17785661.75306939,577.8146668053632,2024
1057208,Company_1057208,Europe,45368185.976568155,754.6890368151527,2026
1057389,Company_1057389,Asia,7570737.451874451,355.89242672991986,2026
1057450,Company_1057450,Europe,15910.799848753071,263.2679183607401,2025
1057489,Company_1057489,North America,47008.13612025062,264.8255085415311,2025
1057776,Company_1057776,South America,7764.303831784899,471.0599962355322,2025
1057823,Company_1057823,Asia,20028103.482919622,402.901493164799,2024
1057865,Company_1057865,North America,36143.80965030467,586.2184341089271,2026
1057989,Company_1057989,South America,17570.960599535487,160.4698219565388,2024
1058146,Company_1058146,South America,7681.463875804876,781.8029233398622,2026
1058275,Company_1058275,North America,18793695.991199717,390.4194874010847,2026
1058312,Company_1058312,Asia,25965.86487608176,763.466753658811,2026
1058396,Company_1058396,Asia,22360312.834108572,542.4182351415666,2024
1058683,Company_1058683,North America,10937.433088268084,438.93138422892696,2026
1058841,Company_1058841,Africa,33138876.28913358,873.2365836857566,2025
1058880,Company_1058880,South America,28766622.32174907,484.88377492587193,2025
1058934,Company_1058934,North America,21361.9456325042,587.546524765193,2026
1059042,Company_1059042,Europe,13477.935032583573,890.6656213413478,2025
1059311,Company_1059311,North America,37136207.549569584,623.3551064786682,2026
1059336,Company_1059336,Asia,31908.025253090203,968.6093319629458,2024
1059366,Company_1059366,North America,30422528.560007144,846.314842848069,2024
1059506,Company_1059506,South America,34949.69774268722,468.28559326629005,2025
1059646,Company_1059646,Africa,12321983.258637134,918.0685350367312,2024
1059681,Company_1059681,Asia,35905843.426805235,889.2434994771527,2026
1059971,Company_1059971,North America,11325.833199188422,932.698785147213,2026
1060099,Company_1060099,Africa,28009.193473925854,990.9402088236,2025
1060110,Company_1060110,North America,26851499.34656284,705.6718147207579,2026
1060230,Company_1060230,South America,25126741.945242215,740.1180689099866,2024
1060259,Company_1060259,Asia,32718.955827174916,586.4644987608456,2026
1060264,Company_1060264,North America,25409.839257811982,131.74624599896273,2024
1060316,Company_1060316,Europe,19874.120064281033,258.7566373655835,2024
1060484,Company_1060484,Europe,49307426.88987701,606.6077527477844,2025
1060518,Company_1060518,South America,39761167.521183655,508.38205291597393,2025
1060625,Company_1060625,South America,35485624.89059586,993.6908658775609,2026
1060650,Company_1060650,South America,5790.888458855606,792.3566173504457,2026
1060690,Company_1060690,Europe,27158.315858034315,627.0888181804678,2024
1060788,Company_1060788,Europe,46526.08026439533,421.9967802439338,2026
1060855,Company_1060855,North America,24610064.448584232,448.3918458532452,2026
1061164,Company_1061164,Asia,33565.17773335408,217.07168111258392,2025
1061168,Company_1061168,Europe,12578761.433822423,250.90145733164363,2025
1061186,Company_1061186,Asia,8925358.167405203,660.5365373583473,2026
1061252,Company_1061252,Africa,45796.063941337474,475.0888423931194,2025
1061269,Company_1061269,Europe,29813.468569128152,904.8567060705315,2026
1061305,Company_1061305,Europe,40500.357875213595,307.8420537239234,2024
1061889,Company_1061889,Asia,47765.16577551148,202.667923541162,2025
1061930,Company_1061930,Europe,8192.896304731314,845.5713810892299,2025
1062060,Company_1062060,Europe,39934655.58045974,858.7693547869592,2024
1062145,Company_1062145,Europe,17749567.639364757,180.8672676113257,2025
